timestamp,model,type,id,host_id,property_type,room_type,bathrooms_text,accommodates,bathrooms,bedrooms,beds,price
05/06/2025 17:50:52,base,user,1138574345300033565,568401646,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,128.0
05/06/2025 17:50:52,advanced,features,1075171743078761059,273734321,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,158.83
05/06/2025 17:50:53,advanced,features,698584849236621837,437010693,Entire rental unit,Entire home/apt,1 bath,3,1,2,2,148.5
05/06/2025 17:50:53,advanced,features,1294840081798451394,3528377,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,133.4
05/06/2025 17:50:53,advanced,features,18018494,31307191,Private room in rental unit,Private room,1 shared bath,2,1,1,1,88.47
05/06/2025 17:50:53,advanced,features,669246377142145178,86808757,Entire rental unit,Entire home/apt,1 bath,3,1,1,2,152.82
05/06/2025 17:50:53,advanced,features,13778957,80886150,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,84.15
05/06/2025 17:50:53,advanced,features,1144829950091512553,574656638,Private room in rental unit,Private room,1 shared bath,2,1,1,1,69.74
05/06/2025 17:50:53,base,global,4887567,25145482,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:53,advanced,features,43644445,141513743,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,137.37
05/06/2025 17:50:53,base,user,13178134,73690730,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,80.0
05/06/2025 17:50:53,base,global,4435268,3025556,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:53,base,user,12605638,9785768,Private room in home,Private room,1 bath,2,1,1,1,59.0
05/06/2025 17:50:53,base,global,626462521479969496,26153653,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:53,advanced,features,1244788525202165158,37382496,Private room in rental unit,Private room,1 shared bath,3,1,2,1,122.63
05/06/2025 17:50:53,base,user,49697003,154666199,Entire rental unit,Entire home/apt,1 bath,1,1,1,1,109.0
05/06/2025 17:50:53,advanced,features,1271159407451208951,81349136,Entire rental unit,Entire home/apt,1 bath,4,1,1,1,168.17
05/06/2025 17:50:53,advanced,features,1133415282711238091,313830596,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,120.98
05/06/2025 17:50:53,advanced,features,1141336753900064532,573830909,Private room in rental unit,Private room,1 bath,2,1,1,1,75.06
05/06/2025 17:50:53,advanced,features,612312227832942158,452406873,Private room in rental unit,Private room,1 shared bath,2,1,1,1,63.2
05/06/2025 17:50:53,advanced,features,569312779165446205,318991728,Entire rental unit,Entire home/apt,1 bath,3,1,1,2,200.98
05/06/2025 17:50:53,advanced,features,1236703342342547960,12766121,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,153.32
05/06/2025 17:50:53,base,user,1285528152731455373,585893134,Private room in rental unit,Private room,1 shared bath,2,1,1,1,80.0
05/06/2025 17:50:53,advanced,features,1097671500301511014,9026057,Entire rental unit,Entire home/apt,1 bath,2,1,2,1,177.91
05/06/2025 17:50:54,advanced,features,22335634,17231662,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,111.03
05/06/2025 17:50:54,advanced,features,22697970,78762293,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,126.72
05/06/2025 17:50:54,advanced,features,1309524085076753459,666526659,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,155.0
05/06/2025 17:50:54,base,user,20797693,9994972,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,145.0
05/06/2025 17:50:54,base,global,1202410325462534627,34476199,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,user,1035998080051569738,487131436,Entire rental unit,Entire home/apt,1 bath,2,1,1,2,96.0
05/06/2025 17:50:54,advanced,features,890986396120437360,15495526,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,175.44
05/06/2025 17:50:54,advanced,features,800789513994589094,353205129,Private room in rental unit,Private room,1 shared bath,3,2,3,2,69.15
05/06/2025 17:50:54,base,global,42674405,28011871,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,advanced,features,1072317763473839016,273734321,Entire rental unit,Entire home/apt,1 bath,2,2,1,1,106.89
05/06/2025 17:50:54,advanced,features,26525411,97653619,Private room in rental unit,Private room,1 bath,2,1,1,1,95.52
05/06/2025 17:50:54,advanced,features,1124591177083259428,175640,Private room in rental unit,Entire home/apt,1 bath,2,1,1,1,100.15
05/06/2025 17:50:54,advanced,features,25046205,14849570,Private room in rental unit,Private room,1 shared bath,2,2,2,2,64.95
05/06/2025 17:50:54,base,global,1006675983024300031,6475718,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,global,1313794953994121093,557642006,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,global,54131479,420511116,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,global,41904351,7268342,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,user,1172642180635386973,166151549,Room in hotel,Private room,1 private bath,2,1,1,1,128.0
05/06/2025 17:50:54,base,global,26303016,34497760,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,user,1122113376388518946,16859307,Private room in bed and breakfast,Private room,1 bath,2,1,1,1,67.0
05/06/2025 17:50:54,base,global,1020273633869151387,543323676,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,advanced,features,974577175368770037,148635641,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,138.96
05/06/2025 17:50:54,base,global,38987196,298713451,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,base,global,1112058516045746116,25020871,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,advanced,features,1239072779655957665,31664760,Entire rental unit,Entire home/apt,1 bath,3,1,2,2,170.3
05/06/2025 17:50:54,base,global,1220878089989431415,154418024,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:54,advanced,features,51593747,46143912,Entire rental unit,Entire home/apt,1 bath,3,2,3,3,159.16
05/06/2025 17:50:54,advanced,features,1083223328014763926,350939615,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,142.09
05/06/2025 17:50:54,advanced,features,1070841861610887156,273734321,Entire rental unit,Entire home/apt,1 bath,4,1,3,3,217.36
05/06/2025 17:50:54,base,user,1094090447647313864,512408013,Entire rental unit,Entire home/apt,1.5 baths,4,2,2,2,130.0
05/06/2025 17:50:55,advanced,features,1081909,522480,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,147.19
05/06/2025 17:50:55,base,global,33652327,11610180,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,base,user,1310302832589588830,428059934,Entire rental unit,Entire home/apt,1 bath,3,0,0,0,0.0
05/06/2025 17:50:55,advanced,features,862735973167645220,105673802,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,127.77
05/06/2025 17:50:55,advanced,features,807089222782966436,32572543,Entire rental unit,Entire home/apt,1 bath,3,1,1,2,131.97
05/06/2025 17:50:55,base,global,48341111,47598892,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,advanced,features,1065235882270524413,31664760,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,138.89
05/06/2025 17:50:55,base,user,21971383,13560406,Private room in condo,Private room,1 shared bath,1,1,1,1,49.0
05/06/2025 17:50:55,advanced,features,1047104852662143592,351973276,Entire rental unit,Entire home/apt,1 bath,3,1,1,2,221.03
05/06/2025 17:50:55,advanced,features,2675341,530239,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,146.06
05/06/2025 17:50:55,base,global,53121447,144755026,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,base,global,29318990,220876508,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,advanced,features,47371920,44666245,Entire rental unit,Entire home/apt,1 bath,3,1,1,2,150.06
05/06/2025 17:50:55,advanced,features,1307408446354836636,188370727,Private room in rental unit,Private room,1 shared bath,2,1,1,1,63.78
05/06/2025 17:50:55,base,global,1122285599990550289,5803753,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,base,global,1291197391188175273,271005034,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,base,global,849982393335807716,428751875,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,advanced,features,37935895,44666245,Entire rental unit,Entire home/apt,1 bath,3,1,2,1,141.88
05/06/2025 17:50:55,advanced,features,752604048675772683,365093965,Private room in rental unit,Private room,1 bath,2,1,1,1,62.38
05/06/2025 17:50:55,advanced,features,32778681,246549246,Private room in rental unit,Private room,1 bath,2,1,1,2,75.25
05/06/2025 17:50:55,advanced,features,21678834,157808944,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,112.99
05/06/2025 17:50:55,base,global,1208136073778378342,574146859,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:55,advanced,features,11736459,46143912,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,103.79
05/06/2025 17:50:55,advanced,features,1075177518236562475,273734321,Entire rental unit,Entire home/apt,1 bath,2,1,0,1,108.73
05/06/2025 17:50:55,base,user,5178823,10529209,Entire rental unit,Entire home/apt,2 baths,4,2,1,0,162.5
05/06/2025 17:50:55,advanced,features,947713514551298879,9910212,Private room in rental unit,Private room,1 shared bath,1,1,1,1,67.02
05/06/2025 17:50:56,advanced,features,7717921,37885330,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,744.46
05/06/2025 17:50:56,advanced,features,969350576817105076,409674297,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,119.98
05/06/2025 17:50:56,base,global,12643259,9221050,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,advanced,features,1080415285139034024,273734321,Entire rental unit,Entire home/apt,1 bath,2,1,0,1,107.7
05/06/2025 17:50:56,base,global,1284690818914735347,528233630,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,advanced,features,44313433,4973828,Private room in rental unit,Private room,1 shared bath,2,1,1,1,67.78
05/06/2025 17:50:56,base,global,38083649,98510559,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,base,global,1181836036452192711,48455432,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,base,global,1318859808229991842,668547423,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,base,global,31308500,3773453,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,base,global,46887198,100319627,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,advanced,features,926025868837170304,523086907,Private room in rental unit,Private room,1 bath,2,1,1,1,95.09
05/06/2025 17:50:56,advanced,features,30580109,46143912,Entire rental unit,Entire home/apt,1 bath,3,2,2,2,191.0
05/06/2025 17:50:56,advanced,features,1130862180157828144,273734321,Entire rental unit,Entire home/apt,1 bath,5,1,2,3,261.48
05/06/2025 17:50:56,advanced,features,22682322,3528377,Entire rental unit,Entire home/apt,1 bath,3,1,2,2,133.51
05/06/2025 17:50:56,base,global,42252718,53403797,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,advanced,features,7586171,321427694,Private room in rental unit,Private room,1 shared bath,2,1,1,1,61.82
05/06/2025 17:50:56,base,global,892851971946195417,489817763,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,base,global,753315204430242458,468476108,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:56,advanced,features,11780330,3528377,Entire rental unit,Entire home/apt,1 bath,4,3,3,2,400.36
05/06/2025 17:50:56,advanced,features,1076977985166802366,282323511,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,69.74
05/06/2025 17:50:56,advanced,features,48371976,16246769,Entire rental unit,Entire home/apt,1 bath,4,1,1,2,156.79
05/06/2025 17:50:56,advanced,features,1067100055569935977,3528377,Entire rental unit,Entire home/apt,1 bath,3,1,1,3,135.5
05/06/2025 17:50:56,base,user,4798214,24724047,Entire rental unit,Entire home/apt,1 bath,2,1,1,2,99.0
05/06/2025 17:50:56,advanced,features,16257749,3528377,Private room in rental unit,Private room,1 bath,2,1,1,1,112.37
05/06/2025 17:50:57,advanced,features,39904657,28768692,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,158.34
05/06/2025 17:50:57,advanced,features,37587592,273734321,Entire rental unit,Entire home/apt,1 bath,2,1,0,1,116.48
05/06/2025 17:50:57,base,global,29002033,3220792,Entire rental unit,Entire home/apt,1 bath,2,1,1,1,115.0
05/06/2025 17:50:57,advanced,features,32708538,48450653,Entire rental unit,Entire home/apt,1 bath,3,1,1,1,138.68
05/06/2025 17:50:57,base,user,13279964,56534532,Private room in condo,Private room,1 shared bath,2,1,1,1,95.0
